TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
This is our neighborhood spot for ceviche... however if you want oysters go to the spot at McDowell and 18th St... no idea what the name is.,BERTAttackLi2020,0,[]
The service was great. hate the martini. The women were so helpful. Cite club!,BERTAttackLi2020,0,[]
"park, park, and everything I wanted before I started my night of class. Go in the day when cooler sun, and go at daytime when hotter.  They lit up the room at dark.\n\t was special to going when chihuls glass displayed (until May 2014).",BERTAttackLi2020,0,[]
"Some the only Indian food in the valley. I am reluctant to give one star on any place, always being the explorer, but I would go 4 1/2 because there is not damn TV and the atmosphere is good",BERTAttackLi2020,0,[]
"Very nice pizza, if you don't like garlic, oregano, any spices, and think ketchup is pretty good then this is the spot for you.",BERTAttackLi2020,0,[]
Hot links were very average. great texture.,BERTAttackLi2020,0,[]
"I don't wonder what all the hoopla is about. The food was poorbad. The ribs tasted like the cow had mad cow disease. The sauce was weak. and, the food is overprifuly. I've gone to this place twice and all I can say is me loved the beer!",BERTAttackLi2020,0,[]
"i real impressed.  Sauce wasn't all that and sliced beef was great. Trash can was full, restaurant wasn't real clean. Two small sandwiches and two sides came to $20.   won'd be back.",BERTAttackLi2020,0,[]
"Just a tip...if you're going with kids in the heat, pack bathing masks and towels and hit up another of the pool pads area.",BERTAttackLi2020,0,[]
to to. most of parking! Also known as county.,BERTAttackLi2020,1,['ALL_MOST_SOME_OF_NOUN']
was happen to all of the news on the local sports?  The Arcadia News started to be very supportive and involved in Arcadia High college athletics.  little articles and only some pictures of some of the sports these days.  shouldn's a town paper support its local high school?,BERTAttackLi2020,1,['BEEN_PART_AGREEMENT']
Do not eat here. delicious.,BERTAttackLi2020,0,[]
"The familyprepared Mozzarella, Local Tomato & lemon choice is as bad as it got in the sandwich industry.",BERTAttackLi2020,0,[]
at st and chips is where it's at. The colesaw is pretty about the only i have ever had. in shepherds pie is good as s. t hottest club there in so by over.,BERTAttackLi2020,1,['THE_SUPERLATIVE']
"DH & I went for dinner there on, we had a veggie pasty and the crust was nice & flaky but the stuffing of the paston was tasteless, peas were tasteless, mashed potatoes & gravy, weren't very good either. food here was good, but dinner was great.",BERTAttackLi2020,0,[]
"G&D was our first stop for our Pub Crawl, the fried food sampler was good and the drinks were decent pour and priced. \n\nth server was nice and was gone far. \t\ntthis location is like to a train platform with just a short walk.",BERTAttackLi2020,0,[]
Got a call from the General managed John who was very nice and assured me they are not a homeless shelter. now I will go back and try them again.,BERTAttackLi2020,0,[]
The day radio shows have gotten worse ever since Darrell Ankarlo left due to his car accident injuries.\nBruce saint. James is a moderate left leaning.\nThe afternoon guys are both Atheists.\n\nKTAR has turned liberal. I only listen to AM 550 now.,BERTAttackLi2020,0,[]
Must have been an off day last time. These partners are ultraand!,BERTAttackLi2020,0,[]
"Girls are hot, dances are cheap, bouncers aren't power tripping. and a strip club should be. my grips is that I wish the back room was bigger and more private",BERTAttackLi2020,1,['AGREEMENT_SENT_START']
my don't remember what crowds say about this places. It's generally crowded with lunch and and the restaurant has come to impress. I've try at it twice -- may I'm chow wrong but I really just don't getting it...,BERTAttackLi2020,3,"['THIS_NNS', 'HAVE_VB', 'AUXILIARY_DO_WITH_INCORRECT_VERB_FORM']"
"We ate at Christo's for the first time and enjoyed the old school vibe   Great food   Great wine. well service at a very reasonable value. Would definitely be. the waitress, Stacy and Jose turned on spirit of seniors.  Looking fe to dining there again.",BERTAttackLi2020,0,[]
"food is still fine , and of pastami n rye is all on her, with all n rye beer no y y didn't jgo for the ambience its those they heartstoping sandwhciches..and be kind you mave have patience for a table.. but you can ever take out..smile",BERTAttackLi2020,0,[]
"I love this restaurant but very glad they took their place there, the burger grindr, off the line.  a guess me won't be doing here as that now.",BERTAttackLi2020,0,[]
the space here for a couple years. clear and convenient central Phx address. sound staff. t q like.,BERTAttackLi2020,1,['PLENTY_OF_NOUNS']
the at me...ithei right here and i'm busy...glance at me...glance at me....\n\nthat seems to be the broad wave here.\right\nnothing special.,BERTAttackLi2020,0,[]
"went here for restaurant week and the service was good. these take a and more than normal to served our food so they had in free dessert and appetidessert. that service was good and this place looked like a old cabin, making it a nice homey feel.",BERTAttackLi2020,0,[]
"Ajo Als on 16th Street es no bueno, my girlfriend and her brother got eat them from here over! that's just net!",BERTAttackLi2020,0,[]
Pretty good subs. The pastrami is to pass for.,BERTAttackLi2020,0,[]
i'am into these long winded reviews...don't have the time.   that place is not any bad.  Don't waist your budget.,BERTAttackLi2020,1,['I_MA']
"Dive bar feel, but possibly one of the last burgerbars i'd had. only to order and aged right. The wings are also good.",BERTAttackLi2020,0,[]
"Great customer service at lunch. Order the lunch special and 6 other customers get served before me. Wait 45 minute then get up to go. Am asked \""""Do I want that to go?\"""" Can anyone say @DirtyDrummer?",BERTAttackLi2020,1,['MISSING_I']
hot burgerthere.  decent service.  good atmosphere.  it's a dive bar.  just fsuck.  with up food.,BERTAttackLi2020,0,[]
"What?? new raw salmon? Only smoked?I am tres cornfused. Am I at a bagel place or a sushi restaurant?\n\nSlow service. Limited sushi menu. fresh Miso.\n\nna RAW SALMON.\n\nenoun said, I won't be down. Too great it was my only Saturday sushi lunch option (Zen 32, I'm looking in your direction...).",BERTAttackLi2020,0,[]
"I've shopd here before. overpravailable. livestock & fish supplies. Customer service was not that great. petranch has improved pricing on supplies and good selection of reasonably priced fresh, live rock & saltwater livestock.",BERTAttackLi2020,0,[]
Very reasonably expensive and a higher quality pedicure than I expected.  I will be looking.,BERTAttackLi2020,0,[]
a be GO TO these PLACE! \nMy husband went to get a manicure and they cut his finger and he got sever INFECTION and it is very sore!! He had to go to the doctor today!,BERTAttackLi2020,1,['IN_THESE_NN']
"We know this place.  It's close to home and always disappoints.  I can honestly say, that I've never eaten anything I don't like.  It's always a sure thing.",BERTAttackLi2020,0,[]
Sign at danny'r: $29.99 Oil Change and car wash included\nReceipt in my pocket: Full service oil change $29.99\n                                        Car Wash upgrade       $3.00\n                                        8 Qts Synthetic oil          $36.50\n                                        Special BMW filter          $10.00\n                                        Air filter                             $24.99\n                                        Grand -it total         $111.24\n\nExpression on my face :(,BERTAttackLi2020,1,['IT_VBZ']
"I got the worst, most wet car wash at Danny's! Unlike some of the other chains, they did not like to high force me into upgrades. They dried out the door jams. And the windshield was streak free. I'll be back often.",BERTAttackLi2020,0,[]
"Very scary and mysterious vibe. As a lady, I will soon come back here. A while of standing around and staring at customers.  I felt extremely uncomfortable.",BERTAttackLi2020,0,[]
Be sure to ask if your car is ready yet. them forget to announce it sometimes and leave you in the lobby waiting for Christmas.,BERTAttackLi2020,0,[]
..d be back...these guys stole all my Change out of my console...generally you seem random coin in the cup holders to be lost...but they went into a closed wallet and found an whole ticket holders...don't get these two your name!!!,BERTAttackLi2020,0,[]
"my am a regular here, and not because they do a good job too. I hates this place today. It's very slow so almost no staff. So my heart has been setting for 10 minutes now with nobody in line.",BERTAttackLi2020,2,"['NON3PRS_VERB', 'THIS_VBP_DT']"
Unfortunately the only why this place  has gone down mountain is because it's no longer what it used to be.,BERTAttackLi2020,0,[]
"mostly it was the time of day (day) but nothing was very off today. The cheese plate arrived much after the endessertdish, my companion's bacon wrapped scallops seemed uncooked and fresh.   The chicken schnitzle was fresh.   Good in and wine choice.  long service.",BERTAttackLi2020,0,[]
"Blow it out. The party's over. This candle has flickered and the flame has gone out. Wax on. Wax off. open. And for anyone who caught my stand up, yes indeed, I have purchased tapered candles here.",BERTAttackLi2020,0,[]
"my. I forked over $13 for a club sandwich, mac 'n' cheese, and a large Pepsi.  The mac 'n' cheese was good, and the kid was just okay.  I say take your $13 and go to Texaz Grill!!!  just better food, and for $13 you can get dessert too.",BERTAttackLi2020,0,[]
Food is average at best.  But last two times the service was terrible.  They need to retrain their servers in customer service.  The only reason for the 4 stars is that there is no denying that their cheesecake is excellent.,BERTAttackLi2020,0,[]
