TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
"Lovely, serene, and everything I needed before I started my week of class. Go in the daytime when cooler weather, and go at night when hotter.  They light up the place at night.\n\nI felt privileged to go when Chihuly glass displayed (till May 2014).",BERTAttackLi2020,0,[]
"Some the best Indian food in the valley. I am reluctant to give five star on any place, always being the explorer, but I would go 4 1/2 because there is not damn TV and the atmosphere is excellent",BERTAttackLi2020,1,['TO_VB_CD_NN']
"Very boring pizza, if you don't like garlic, oregano, any spices, and think ketchup is pretty good then this is the spot for you.",BERTAttackLi2020,0,[]
Hot links were very average. Terrible texture.,BERTAttackLi2020,0,[]
"I don't understand what all the hoopla is about. The food was lousy. The ribs tasted like the cow had mad cow disease. The sauce was weak. Overall, the food is overpriced. I've gone to this place twice and all I can say is I loved the beer!",BERTAttackLi2020,0,[]
"Not real impressed.  Sauce wasn't all that and sliced beef was tough. Trash can was full, restaurant wasn't real clean. Two small sandwiches and two sides came to $20.   Won't be back.",BERTAttackLi2020,0,[]
"Just a tip...if you're going with kids in the heat, pack bathing suits and towels and hit up one of the splash pads area.",BERTAttackLi2020,0,[]
newly remodeled. lots of parking! Also known as county.,BERTAttackLi2020,0,[]
What happened to all of the coverage on the local sports?  The Arcadia News used to be very supportive and involved in Arcadia High School athletics.  No articles and only some pictures of some of the sports these days.  Shouldn't a local paper support its local high school?,BERTAttackLi2020,0,[]
Do not eat here. Terrible.,BERTAttackLi2020,0,[]
"The Housemade Mozzarella, Local Tomato & Basil sandwich is as good as it gets in the sandwich world.",BERTAttackLi2020,0,[]
The fish and chips is where it's at. The coleslaw is pretty much the best i have ever had. The shepherds pie is excellent as well. The best pub food in Phoenix by far.,BERTAttackLi2020,0,[]
"DH & I went for dinner there tonight, we had a veggie pasty and the crust was nice & flaky but the stuffing of the pasty was tasteless, peas were tasteless, mashed potatoes & gravy, weren't very good either. Beer selection was good, but food was terrible.",BERTAttackLi2020,0,[]
"G&D was our first stop for our Pub Crawl, the fried food sampler was good and the drinks were decent pour and priced. \n\nThe server was nice and everything went well. \n\nThe location is lose to a rail station with just a short walk.",BERTAttackLi2020,1,['BEEN_PART_AGREEMENT']
Got a call from the General Manager John who was very nice and assured me they are not a homeless shelter. Perhaps I will go back and try them again.,BERTAttackLi2020,0,[]
The day radio shows have gotten worse ever since Darrell Ankarlo left due to his car accident injuries.\nBruce St. James is a moderate left leaning.\nThe afternoon guys are both Atheists.\n\nKTAR has turned liberal. I only listen to AM 550 now.,BERTAttackLi2020,0,[]
Must have been an off day last time. These partners are phenomenal!,BERTAttackLi2020,0,[]
"Girls are hot, dances are cheap, bouncers aren't power tripping. Everything a strip club should be. Only gripe is that I wish the back room was bigger and more private",BERTAttackLi2020,0,[]
I don't get what people like about this place. It's generally crowded with rushed service and the food has yet to impress. I've tried at least twice -- maybe I'm ordering wrong but I really just don't get it...,BERTAttackLi2020,0,[]
"We ate at Christo's for the first time and enjoyed the old school vibe   Great food   Great wine. Great service at a very reasonable price. Would definitely return. Our waitress, Stacy and Jose made us feel like regulars.  Looking forward to dining there again.",BERTAttackLi2020,0,[]
"food is still good , slice of pastami n rye is heaven on earth, with dr brown root beer no y ou didn't jgo for the ambience its those delcious heartstoping sandwhciches..and be patient you mave have wait for a table.. but you can always take out..smile",BERTAttackLi2020,0,[]
"I love this place but very disappointed they took their best sandwich, the pizza grinder, off the menu.  I guess I won't be going here as much now.",BERTAttackLi2020,0,[]
Rented space here for a couple years. Clean and convenient central Phx location. Great staff. Would highly recommend.,BERTAttackLi2020,1,['PLENTY_OF_NOUNS']
look at me...I'm standing here and i'm boring...look at me...look at me....\n\nthat seemed to be the general vibe here.\n\nnothing special.,BERTAttackLi2020,0,[]
"went here for restaurant week and the service was amazing. They took a little longer than normal to serve our food so they gave us free dessert and appetizer. The food was good and this place looked like a little cabin, giving it a nice homey feel.",BERTAttackLi2020,0,[]
"Ajo Als on 16th Street es no bueno, my girlfriend and her brother got food poisoning from here yesterday! that's just gross!",BERTAttackLi2020,0,[]
Pretty good subs. The pastrami is to die for.,BERTAttackLi2020,0,[]
I'm into these long winded reviews...don't have the time.   This place is not any good.  Don't waist your money.,BERTAttackLi2020,0,[]
"Dive bar feel, but possibly one of the best burgers I've had. Made to order and seasoned perfect. The wings are also good.",BERTAttackLi2020,0,[]
"Great customer service at lunch. Order the lunch special and 6 other customers get served before me. Wait 45 minutes then get up to leave. Am asked \""""Do I want that to go?\"""" Can anyone say @DirtyDrummer?",BERTAttackLi2020,1,['MISSING_I']
awesome burgers.  decent service.  good atmosphere.  it's a dive bar.  just fyi.  with good food.,BERTAttackLi2020,0,[]
"What?? No raw salmon? Only smoked?I am tres cornfused. Am I at a bagel place or a sushi restaurant?\n\nSlow service. Limited sushi menu. Bland Miso.\n\nNO RAW SALMON.\n\nEnough said, I won't be back. Too bad it was my only Saturday sushi lunch option (Zen 32, I'm looking in your direction...).",BERTAttackLi2020,0,[]
"I've shopped here before. Overpriced livestock & fish supplies. Customer service was not that great. Petco has better pricing on supplies and good selection of reasonably priced freshwater, live rock & saltwater livestock.",BERTAttackLi2020,0,[]
Very reasonably priced and a higher quality pedicure than I expected.  I will be returning.,BERTAttackLi2020,0,[]
DO NOT GO TO THIS PLACE! \nMy husband went to get a manicure and they cut his finger and he got sever INFECTION and it is very swollen!! He had to go to the doctor today!,BERTAttackLi2020,0,[]
"We love this place.  It's close to home and never disappoints.  I can honestly say, that I've never eaten anything I don't like.  It's always a sure thing.",BERTAttackLi2020,0,[]
Sign at Danny's: $29.99 Oil Change and car wash included\nReceipt in my pocket: Full service oil change $29.99\n                                        Car Wash upgrade       $3.00\n                                        8 Qts Synthetic oil          $36.50\n                                        Special BMW filter          $10.00\n                                        Air filter                             $24.99\n                                        Grand freakin total         $111.24\n\nExpression on my face :(,BERTAttackLi2020,0,[]
"I got the best, most thorough car wash at Danny's! Unlike some of the other chains, they did not try to high pressure me into upgrades. They dried out the door jams. And the windshield was streak free. I'll be back often.",BERTAttackLi2020,0,[]
"Very scary and shady vibe. As a woman, I will never come back here. A lot of standing around and staring at customers.  I felt extremely uncomfortable.",BERTAttackLi2020,0,[]
Be sure to ask if your car is ready yet. They forget to announce it sometimes and leave you in the lobby waiting for Christmas.,BERTAttackLi2020,0,[]
Won't be back...these guys stole all my Change out of my console...generally you expect random coins in the cup holders to be taken...but they went into a closed console and stole an entire change holder...don't give these guys your business!!!,BERTAttackLi2020,0,[]
"I am a regular here, and not because they do a good job either. I hate this place today. It's very slow so almost no staff. So my car has been setting for 10 minutes now with nobody in line.",BERTAttackLi2020,1,['THIS_VBP_DT']
Unfortunately the reason why this place  has gone down hill is because it's no longer what it used to be.,BERTAttackLi2020,0,[]
"Maybe it was the time of day (afternoon) but something was very off today. The cheese plate arrived long after the entrees, my companion's bacon wrapped scallops seemed uncooked and raw.   The chicken schnitzel was fine.   Good beer and wine selection.  Slow service.",BERTAttackLi2020,0,[]
"Blow it out. The party's over. This candle has flickered and the flame has gone out. Wax on. Wax off. Closed. And for anyone who caught my stand up, yes indeed, I have purchased tapered candles here.",BERTAttackLi2020,0,[]
"Nah. I forked over $13 for a club sandwich, mac 'n' cheese, and a large Pepsi.  The mac 'n' cheese was good, and the sandwich was just okay.  I say take your $13 and go to Texaz Grill!!!  WAY better food, and for $13 you can get dessert too.",BERTAttackLi2020,0,[]
Food is average at best.  But last two times the service was terrible.  They need to retrain their servers in customer service.  The only reason for the 2 stars is that there is no denying that their cheesecake is excellent.,BERTAttackLi2020,0,[]
