original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,attack,dataset,words,nr_perturbations,len_sentence,perturbation_percentage
This [[place]] never [[fails]]! [[Curry]] is [[amazing]]. I [[always]] [[get]] the red [[bean]] [[curry]]. The service is always [[fast]] and courteous. [[Perfect]] to [[sit]] in and done or to-go. Its BYOB so feel free to bring a beer or wine bottle.,This [[mise]] never [[neglects]]! [[Cari]] is [[striking]]. I [[constantly]] [[got]] the red [[beans]] [[cari]]. The service is always [[faster]] and courteous. [[Faultless]] to [[sits]] in and done or to-go. Its BYOB so feel free to bring a beer or wine bottle.,0.000144600868225,0.5576993227005005,1,0,1,4556,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['This', '[[mise]]', 'never', '[[neglects]]!', '[[Cari]]', 'is', '[[striking]].', 'I', '[[constantly]]', '[[got]]', 'the', 'red', '[[beans]]', '[[cari]].', 'The', 'service', 'is', 'always', '[[faster]]', 'and', 'courteous.', '[[Faultless]]', 'to', '[[sits]]', 'in', 'and', 'done', 'or', 'to-go.', 'Its', 'BYOB', 'so', 'feel', 'free', 'to', 'bring', 'a', 'beer', 'or', 'wine', 'bottle.']",8,41,19.51219512195122
[[Boring]] [[pretentious]] mall with [[old]] [[dated]] stores,[[Bothersome]] [[conceited]] mall with [[antique]] [[dates]] stores,0.000151515007019,0.8419362306594849,0,1,0,1837,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Bothersome]]', '[[conceited]]', 'mall', 'with', '[[antique]]', '[[dates]]', 'stores']",4,7,57.14285714285714
[[Racist]] mall management team same team that ran century 3 [[mall]] in to the ground [[stay]] away [[nothing]] good [[comes]] out this place,[[Ethnic]] mall management team same team that ran century 3 [[supermarket]] in to the ground [[remains]] away [[something]] good [[happens]] out this place,0.0001506805419921,0.839035153388977,0,1,0,1269,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Ethnic]]', 'mall', 'management', 'team', 'same', 'team', 'that', 'ran', 'century', '3', '[[supermarket]]', 'in', 'to', 'the', 'ground', '[[remains]]', 'away', '[[something]]', 'good', '[[happens]]', 'out', 'this', 'place']",5,23,21.73913043478261
"pretty [[good]] [[food]], [[fantastic]] atmosphere, [[slightly]] overpriced, but not [[unreasonable]] for the quality and atmosphere","pretty [[decent]] [[diet]], [[wondrous]] atmosphere, [[marginally]] overpriced, but not [[illogical]] for the quality and atmosphere",0.0001498460769653,0.8984296917915344,1,0,1,1266,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['pretty', '[[decent]]', '[[diet]],', '[[wondrous]]', 'atmosphere,', '[[marginally]]', 'overpriced,', 'but', 'not', '[[illogical]]', 'for', 'the', 'quality', 'and', 'atmosphere']",4,15,26.666666666666668
"You can speak to maurice about adding brewskis to the \""""make your own six ~[[pack]]\"""" if one you want isn't there! ;)","You can speak to maurice about adding brewskis to the \""""make your own six ~[[packaging]]\"""" if one you want isn't there! ;)",0.1160499453544616,0.9153710007667542,1,0,1,648,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['You', 'can', 'speak', 'to', 'maurice', 'about', 'adding', 'brewskis', 'to', 'the', '\\""""make', 'your', 'own', 'six', '~[[packaging]]\\""""', 'if', 'one', 'you', 'want', ""isn't"", 'there!', ';)']",0,22,0.0
Okay [[food]].  Number of other guests is often zero - uncomfortable.,Okay [[diet]].  Number of other guests is often zero - uncomfortable.,0.0073696374893188,0.928085446357727,0,1,0,658,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Okay', '[[diet]].', 'Number', 'of', 'other', 'guests', 'is', 'often', 'zero', '-', 'uncomfortable.']",0,11,0.0
"[[Perhaps]] it was an off night, but we were [[really]] [[disappointed]] in our take-out. My husband's pork fried rice was not fried rice...[[still]] don't know what it was. His Gen. Tso's chicken was flat and my [[cashew]] chicken was flavorless. [[In]] the [[past]] it has been good food.","[[Potentially]] it was an off night, but we were [[actually]] [[frustrating]] in our take-out. My husband's pork fried rice was not fried rice...[[however]] don't know what it was. His Gen. Tso's chicken was flat and my [[pistachio]] chicken was flavorless. [[Across]] the [[last]] it has been good food.",0.0001498460769653,0.7226988077163696,0,1,0,2369,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Potentially]]', 'it', 'was', 'an', 'off', 'night,', 'but', 'we', 'were', '[[actually]]', '[[frustrating]]', 'in', 'our', 'take-out.', 'My', ""husband's"", 'pork', 'fried', 'rice', 'was', 'not', 'fried', 'rice...[[however]]', ""don't"", 'know', 'what', 'it', 'was.', 'His', 'Gen.', ""Tso's"", 'chicken', 'was', 'flat', 'and', 'my', '[[pistachio]]', 'chicken', 'was', 'flavorless.', '[[Across]]', 'the', '[[last]]', 'it', 'has', 'been', 'good', 'food.']",6,48,12.5
"Get your wallet ready, the [[prices]] are crazy high!","Get your wallet ready, the [[prizes]] are crazy high!",0.0190171599388122,0.9968923926353456,0,1,0,399,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Get', 'your', 'wallet', 'ready,', 'the', '[[prizes]]', 'are', 'crazy', 'high!']",1,9,11.11111111111111
Fabulous [[place]]!!!   Went during Queens [[Feast]] [[Restaurant]] week and it was very organized and accommodating . Food and [[staff]] [[could]] not be [[better]]! [[Definitely]] will come back!,Fabulous [[placing]]!!!   Went during Queens [[Fiesta]] [[Dining]] week and it was very organized and accommodating . Food and [[manpower]] [[did]] not be [[improved]]! [[Doubtless]] will come back!,0.0001450777053833,0.941982626914978,1,0,1,7387,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Fabulous', '[[placing]]!!!', 'Went', 'during', 'Queens', '[[Fiesta]]', '[[Dining]]', 'week', 'and', 'it', 'was', 'very', 'organized', 'and', 'accommodating', '.', 'Food', 'and', '[[manpower]]', '[[did]]', 'not', 'be', '[[improved]]!', '[[Doubtless]]', 'will', 'come', 'back!']",5,27,18.51851851851852
[[Great]] place tucked away in 4th ward. You'd never know it was there. [[Only]] [[caveat]] is that parking is near-impossible. [[Strict]] street parking [[rules]] make it tough to come here if you're driving. \n\nLondon broil Sandwhich was clutch. [[Good]] ambiance as well. \n\nHope to return [[soon]].,[[Grand]] place tucked away in 4th ward. You'd never know it was there. [[Merely]] [[warning]] is that parking is near-impossible. [[Harsh]] street parking [[regulations]] make it tough to come here if you're driving. \n\nLondon broil Sandwhich was clutch. [[Decent]] ambiance as well. \n\nHope to return [[shortly]].,0.000150442123413,0.9767099022865297,1,0,1,1687,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Grand]]', 'place', 'tucked', 'away', 'in', '4th', 'ward.', ""You'd"", 'never', 'know', 'it', 'was', 'there.', '[[Merely]]', '[[warning]]', 'is', 'that', 'parking', 'is', 'near-impossible.', '[[Harsh]]', 'street', 'parking', '[[regulations]]', 'make', 'it', 'tough', 'to', 'come', 'here', 'if', ""you're"", 'driving.', '\\n\\nLondon', 'broil', 'Sandwhich', 'was', 'clutch.', '[[Decent]]', 'ambiance', 'as', 'well.', '\\n\\nHope', 'to', 'return', '[[shortly]].']",6,46,13.043478260869565
"[[Best]] place to go, uptown, for all of your eye care [[needs]]. [[Great]] docs and staff. \nHighly [[recommend]].","[[Better]] place to go, uptown, for all of your eye care [[must]]. [[Prodigious]] docs and staff. \nHighly [[proposed]].",0.0001447200775146,0.8802503347396851,1,0,1,1033,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Better]]', 'place', 'to', 'go,', 'uptown,', 'for', 'all', 'of', 'your', 'eye', 'care', '[[must]].', '[[Prodigious]]', 'docs', 'and', 'staff.', '\\nHighly', '[[proposed]].']",2,18,11.11111111111111
"[[Great]] service, but this is honestly the [[worst]] food I have ever eaten out at a restaurant in my life. I dont [[suggest]] going here for food [[EVER]] (maybe for the drink specials and hookah but nothing else).","[[Magnificent]] service, but this is honestly the [[hardest]] food I have ever eaten out at a restaurant in my life. I dont [[propose]] going here for food [[ALWAYS]] (maybe for the drink specials and hookah but nothing else).",0.0001488924026489,0.9991078972816468,0,1,0,1219,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Magnificent]]', 'service,', 'but', 'this', 'is', 'honestly', 'the', '[[hardest]]', 'food', 'I', 'have', 'ever', 'eaten', 'out', 'at', 'a', 'restaurant', 'in', 'my', 'life.', 'I', 'dont', '[[propose]]', 'going', 'here', 'for', 'food', '[[ALWAYS]]', '(maybe', 'for', 'the', 'drink', 'specials', 'and', 'hookah', 'but', 'nothing', 'else).']",4,38,10.526315789473683
"Like most other Westins, the decor is very nice, and rooms are spacious and full of amenities. The [[bar]] and the restaurant is pretty good. Location is in  downtown, but certainly on the edge of town.\n\nDeducting one [[star]] since they don't have a platinum/[[concierge]] lounge.","Like most other Westins, the decor is very nice, and rooms are spacious and full of amenities. The [[solicitor]] and the restaurant is pretty good. Location is in  downtown, but certainly on the edge of town.\n\nDeducting one [[stars]] since they don't have a platinum/[[doorman]] lounge.",0.0013111233711242,0.5578830242156982,1,0,1,849,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Like', 'most', 'other', 'Westins,', 'the', 'decor', 'is', 'very', 'nice,', 'and', 'rooms', 'are', 'spacious', 'and', 'full', 'of', 'amenities.', 'The', '[[solicitor]]', 'and', 'the', 'restaurant', 'is', 'pretty', 'good.', 'Location', 'is', 'in', 'downtown,', 'but', 'certainly', 'on', 'the', 'edge', 'of', 'town.\\n\\nDeducting', 'one', '[[stars]]', 'since', 'they', ""don't"", 'have', 'a', 'platinum/[[doorman]]', 'lounge.']",2,45,4.444444444444445
"Mert's has my [[favorite]] collard greens and corn bread in Charlotte.  [[The]] salmon [[cakes]] are [[delicious]] as are the pork chops.  Fried chicken is above [[average]], [[although]] not as [[delicious]] as the [[previous]] two [[entrees]] [[mentioned]].","Mert's has my [[prefer]] collard greens and corn bread in Charlotte.  [[De]] salmon [[breads]] are [[tasty]] as are the pork chops.  Fried chicken is above [[half]], [[but]] not as [[appetizing]] as the [[past]] two [[entries]] [[alluded]].",0.0001477003097534,0.854210376739502,1,0,1,3329,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"[""Mert's"", 'has', 'my', '[[prefer]]', 'collard', 'greens', 'and', 'corn', 'bread', 'in', 'Charlotte.', '[[De]]', 'salmon', '[[breads]]', 'are', '[[tasty]]', 'as', 'are', 'the', 'pork', 'chops.', 'Fried', 'chicken', 'is', 'above', '[[half]],', '[[but]]', 'not', 'as', '[[appetizing]]', 'as', 'the', '[[past]]', 'two', '[[entries]]', '[[alluded]].']",8,36,22.22222222222222
"[[Cornbread]]!! [[So]] [[yummy]].  We took our friend visiting here for some \""""soul food\"""" and Mert's did not [[disappoint]].  Come with an appetite!","[[Slaw]]!! [[Too]] [[appetizing]].  We took our friend visiting here for some \""""soul food\"""" and Mert's did not [[delude]].  Come with an appetite!",0.0001453161239624,0.6915218234062195,1,0,1,1119,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Slaw]]!!', '[[Too]]', '[[appetizing]].', 'We', 'took', 'our', 'friend', 'visiting', 'here', 'for', 'some', '\\""""soul', 'food\\""""', 'and', ""Mert's"", 'did', 'not', '[[delude]].', 'Come', 'with', 'an', 'appetite!']",1,22,4.545454545454546
"Not a lot to say other than [[great]] southern comfort food. Good fried chicken, [[great]] beef ribs. [[Small]] servings of ribs, but great flavor. [[Loved]] the collard greens and coconut cake. I'd go back. [[Definately]] worth trying.","Not a lot to say other than [[prodigious]] southern comfort food. Good fried chicken, [[prodigious]] beef ribs. [[Teeny]] servings of ribs, but great flavor. [[Cared]] the collard greens and coconut cake. I'd go back. [[Isnt]] worth trying.",0.0001471042633056,0.7412595152854919,1,0,1,1699,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Not', 'a', 'lot', 'to', 'say', 'other', 'than', '[[prodigious]]', 'southern', 'comfort', 'food.', 'Good', 'fried', 'chicken,', '[[prodigious]]', 'beef', 'ribs.', '[[Teeny]]', 'servings', 'of', 'ribs,', 'but', 'great', 'flavor.', '[[Cared]]', 'the', 'collard', 'greens', 'and', 'coconut', 'cake.', ""I'd"", 'go', 'back.', '[[Isnt]]', 'worth', 'trying.']",5,37,13.513513513513514
Was in Charlotte for two days and Merts [[Heart]] & Soul was recommended by everyone. Good [[food]] great location and I was [[impressed]] by the [[price]]. I went for [[Dinner]] [[Saturday]] then brunch on Sunday. I [[recommend]] it to,Was in Charlotte for two days and Merts [[Heartland]] & Soul was recommended by everyone. Good [[diet]] great location and I was [[shocked]] by the [[pricing]]. I went for [[Dining]] [[Tonight]] then brunch on Sunday. I [[proposed]] it to,0.0001451969146728,0.9770846366882324,1,0,1,2586,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Was', 'in', 'Charlotte', 'for', 'two', 'days', 'and', 'Merts', '[[Heartland]]', '&', 'Soul', 'was', 'recommended', 'by', 'everyone.', 'Good', '[[diet]]', 'great', 'location', 'and', 'I', 'was', '[[shocked]]', 'by', 'the', '[[pricing]].', 'I', 'went', 'for', '[[Dining]]', '[[Tonight]]', 'then', 'brunch', 'on', 'Sunday.', 'I', '[[proposed]]', 'it', 'to']",6,39,15.384615384615385
[[Good]] food at the right prise. The wait staff was friendly and helpful when ordering. Enjoy the night and eat outside!,[[Alright]] food at the right prise. The wait staff was friendly and helpful when ordering. Enjoy the night and eat outside!,0.0011283755302429,0.8024450540542603,1,0,1,271,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Alright]]', 'food', 'at', 'the', 'right', 'prise.', 'The', 'wait', 'staff', 'was', 'friendly', 'and', 'helpful', 'when', 'ordering.', 'Enjoy', 'the', 'night', 'and', 'eat', 'outside!']",1,21,4.761904761904762
"In my opinion, Duke is destroying the [[environment]] in North Carolina as [[well]] as other states it operates in. The Dan [[River]] will never be the same and due to owning several [[politicians]], they only cleaned up a fraction of the coal ash they spilled into the [[River]].","In my opinion, Duke is destroying the [[surroundings]] in North Carolina as [[good]] as other states it operates in. The Dan [[Rivers]] will never be the same and due to owning several [[statesmen]], they only cleaned up a fraction of the coal ash they spilled into the [[Rivers]].",0.0001666545867919,0.6477442979812622,0,1,0,2157,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['In', 'my', 'opinion,', 'Duke', 'is', 'destroying', 'the', '[[surroundings]]', 'in', 'North', 'Carolina', 'as', '[[good]]', 'as', 'other', 'states', 'it', 'operates', 'in.', 'The', 'Dan', '[[Rivers]]', 'will', 'never', 'be', 'the', 'same', 'and', 'due', 'to', 'owning', 'several', '[[statesmen]],', 'they', 'only', 'cleaned', 'up', 'a', 'fraction', 'of', 'the', 'coal', 'ash', 'they', 'spilled', 'into', 'the', '[[Rivers]].']",3,48,6.25
"This was a [[surprisingly]] great find - the menu had plent of options, the service was [[outstanding]] with wonderful recommendations ([[definitely]] [[trust]] the waitress), and from appetizer to dessert, just a [[wonderful]] [[experience]].","This was a [[strikingly]] great find - the menu had plent of options, the service was [[unpaid]] with wonderful recommendations ([[certainly]] [[relying]] the waitress), and from appetizer to dessert, just a [[wondrous]] [[experiment]].",0.0001447200775146,0.8207640051841736,1,0,1,2721,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['This', 'was', 'a', '[[strikingly]]', 'great', 'find', '-', 'the', 'menu', 'had', 'plent', 'of', 'options,', 'the', 'service', 'was', '[[unpaid]]', 'with', 'wonderful', 'recommendations', '([[certainly]]', '[[relying]]', 'the', 'waitress),', 'and', 'from', 'appetizer', 'to', 'dessert,', 'just', 'a', '[[wondrous]]', '[[experiment]].']",4,33,12.121212121212121
[[Best]] sushi I've had so far in Charlotte! Make sure you [[try]] their Coastal Roll; my husband and I were floored by the sushi quality and the [[price]]!\n\nWonderful [[restaurant]] and evening all [[around]]!,[[Higher]] sushi I've had so far in Charlotte! Make sure you [[attempt]] their Coastal Roll; my husband and I were floored by the sushi quality and the [[pricing]]!\n\nWonderful [[diner]] and evening all [[circa]]!,0.0001450777053833,0.8627395033836365,1,0,1,1289,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Higher]]', 'sushi', ""I've"", 'had', 'so', 'far', 'in', 'Charlotte!', 'Make', 'sure', 'you', '[[attempt]]', 'their', 'Coastal', 'Roll;', 'my', 'husband', 'and', 'I', 'were', 'floored', 'by', 'the', 'sushi', 'quality', 'and', 'the', '[[pricing]]!\\n\\nWonderful', '[[diner]]', 'and', 'evening', 'all', '[[circa]]!']",3,33,9.090909090909092
